text,label
subject re boat i checked the boat and it is ft in long it is a capri model ch it has a am fm cass the motor is l mercruiser alpha sterndrive hp,0
subject meter baytown exxon daren the valve for meter was not shut off in time on it flowed about could you please extend the deal for one day deal thanks al,0
subject first delivery cody see attached letter eb,0
subject january production estimate daren carlos i did not receive any more customer nominations therefore the attached file should not have changed from what was provided to carlos last week please let me know if you have any questions thanks scs x forwarded by susan smith hou ect on am vance l taylor pm to susan smith hou ect ect cc melissa graves hou ect ect subject january production estimate susan please see the attached file for january s production estimate this is pretty much the final estimate except that i have calls in to costilla walter superior they both said that they would fax their nom once it was complete hopefully this will be by monday if not all of the traders have reviewed the estimate and made their changes i feel pretty confident that this is a good number however if your should receive any noms before monday at noon please update the file and send it to carlos and daren thanks and merry christmas to you and yours vlt x,0
subject hpl nom for september see attached file hplo xls hplo xls,0
subject j is for jerry nahou psolp,0
subject rfp dated june dick enron would to extend an offer in response to your rfp dated june please see the attached document outlining the terms volumes and pricing enron is willing to provide you with the flexibility to exchange the floating price s for a fixed price under appropriate contractual agreements thank you for giving us the opportunity supply your gas needs i look forward to discussing this offer with you please feel free to contact me with any questions or comments daren farmer enron north america ph fax e mail dfarmer enron com,0
subject cleburne cleburne should be it s own desk rick hill should be set up as trader head of desk let me know if you have more questions dave,0
subject re may nomination the attachment provides details for an amended total wellhead nomination for may of mmbtu d changes from the nomination of mmbtu d submitted to you on are noted in red and in column k we note that there are still approximately meters which had actual flow in march but did not appear on the facilitation by location report for may similarly there are still approximately meters which had no actual flow in march but did appear on the facilitation by location report for may we intend to review and cleanup these issues before submitting the june nomination george forwarded by george weissman hou ect on am enron north america corp from george weissman pm to robert cotten hou ect ect cc daren j farmer hou ect brian m riley hou ect ect melissa graves hou ect subject re may nomination the attachment provides details for a total wellhead nomination for may of mmbtu d george forwarded by george weissman hou ect on am enron north america corp from robert cotten am to george weissman hou ect ect cc vance l taylor hou ect daren j farmer hou ect melissa graves hou ect edward terry hou ect ect subject re may nomination george the following are my answers to your questions no the nomination is at the pay meter in the past this purchase has not been listed on the spreadsheet it has been maintained by the risk group as of comstock s nomination is and kerr mcgee s is this purchase is not listed on the spreadsheet it is maintained separately on a file by daren to the best of my knowledge it is a good wellhead purchase bob enron north america corp from george weissman am to robert cotten hou ect ect cc vance l taylor hou ect daren j farmer hou ect melissa graves hou ect subject may nomination bob questions based on the information in the facilitation by location report meter hgpl hpl stratton tejones operating corporation sitara should this purchase be at meter freeman prod maxine field in trade zone i presume we are not counting both meter north padre island blk and meter lehman spinnaker onshore isn t this the same gas meter seahawk a s mat plt eog resources sitara is this purchase properly in the wellhead book meter pgtt junction lease comstock oil gas inc and kerr mcgee oil gas onshore l p sitara and comstock s volume should exceed kerr mcgee s volume and together the two volumes should be approximately d currently comstock s volume is only d and kerr mcgee s volume is d we look about d short meter hannah nash coral energy resources l p sitara is this purchase properly in the wellhead book i m looking at about other old deals that i think should be in for may but aren t in addition i m adding in the new deals that will flow in may i ll be done by noon george,0
subject point change for deals ooops this is effective the lst forwarded by mark mccoy corp enron on pm mark mccoy pm to elsa villarreal hou ect ect daren j farmer hou ect ect cc subject point change for deals fyi i changed points on this deal from pgtt teco waha to pgtt teco katy for the nd let me know if you don t agree with this the supply duke field svs was originally trying to deliver to hpl at midtex this deal was also changed to meter thanks mark,0
subject local wifes in your area click here to be removed,1
subject re entex transistion thanks so much for the memo i would like to reiterate my support on two key issues thu best of luck on this new assignment howard has worked hard and done a great job please don t be shy on asking questions entex is critical to the texas business and it is critical to our team that we are timely and accurate rita thanks for setting up the account team communication is critical to our success and i encourage you all to keep each other informed at all times the p l impact to our business can be significant additionally this is high profile so we want to assure top quality thanks to all of you for all of your efforts let me know if there is anything i can do to help provide any additional support rita wynne pm to janet h wallis hou ect ect ami chokshi corp enron enron howard b camp hou ect ect thu nguyen hou ect ect kyle r lilly hou ect ect stacey neuweiler hou ect ect george grant hou ect ect julie meyers hou ect ect cc daren j farmer hou ect ect kathryn cordes hou ect ect rita wynne hou ect lisa csikos hou ect ect brenda f herod hou ect ect pamela chambers corp enron enron subject entex transistion the purpose of the email is to recap the kickoff meeting held on yesterday with members from commercial and volume managment concernig the entex account effective january thu nguyen x in the volume managment group will take over the responsibility of allocating the entex contracts howard and thu began some training this month and will continue to transition the account over the next few months entex will be thu s primary account especially during these first few months as she learns the allocations process and the contracts howard will continue with his lead responsibilites within the group and be available for questions or as a backup if necessary thanks howard for all your hard work on the account this year in the initial phases of this transistion i would like to organize an entex account team the team members from front office to back office would meet at some point in the month to discuss any issues relating to the scheduling allocations settlements contracts deals etc this hopefully will give each of you a chance to not only identify and resolve issues before the finalization process but to learn from each other relative to your respective areas and allow the newcomers to get up to speed on the account as well i would encourage everyone to attend these meetings initially as i believe this is a critical part to the success of the entex account i will have my assistant to coordinate the initial meeting for early if anyone has any questions or concerns please feel free to call me or stop by thanks in advance for everyone s cooperation julie please add thu to the confirmations distributions list,0
subject cutoff for processing invoices and expense reports in msa please note that there is a cutoff date for processing all invoices and expense reports in msa the cutoff date is next thursday june beginning july all invoices and expense reports will be processed in sap and all of the coding will change your assistants should have attended a training class to obtain the new coding information any invoices and expense reports submitted after june th will be held and will not be processed until july th after the sap go live date of july if you want to ensure that these items are processed in a timely manner please submit them to accounts payable as soon as possible prior to june th please be sure to share this information with your staff and have them submit all invoices and expense reports asap if you have any questions please do not hesitate to call me thanks lisa cousino x,0
subject spring savings certificate take off save when you use our customer appreciation spring savings certificate at foot locker lady foot locker kids foot locker and at our online stores welcome to our customer appreciation spring savings certificate use the special certificate below and receive off your purchases either in our stores or online hurry this day sale begins thursday march and ends sunday march share the savings today and e mail this offer to your friends many items already are reduced and the discount is taken off the lowest sale price click below to print your customer appreciation spring savings certificate you must present this coupon at any foot locker lady foot locker or kids foot locker store in the u s foot locker canada is not participating in this program ready set save our spring savings discount will automatically appear when you use the links below or type camlem into the promotion code box during checkout footlocker com certificate code camlem ladyfootlocker com certificate code camlem kidsfootlocker com certificate code camlem remember returns are hassle free simply bring your items to any of our stores nationwide or through the mail don t be left out register today to learn about our new products promotions events and other specials simply click below terms and conditions some exclusions apply please see manager for complete details certificate must be presented at the time of purchase and cannot be used in conjunction with any other discount offer or associate benefit not redeemable for cash applicable taxes must be paid by bearer cannot be applied to prior purchases or to gift card purchases void where prohibited licensed or regulated catalog exclusions apply valid thursday through sunday foot locker canada will not participate in this program if you do not wish to receive future emails please click below to unsubscribe,0
subject a better way is at handheldmed com a new day has dawned there is a better way introducing the new handheldmed website www handheldmed com whether you are a new customer or an old customer we redesigned our new website with you in mind some of the new features you will find include enhanced customer education a easy steps to become a handheldmed member b answers to common questions like what are ebooks what is the hhm mobipocket reader and how do i get started c online tours of handheldmed ebooks and the hhm mobipocket reader as they appear on palm pocket pc sony ericsson symbian and windows pc see how it works before you even download a free trial improved site navigation a browse medical ebooks by operating system palm os pocket pc sony ericsson symbian windows mobile and windows pc b new ebook store front page for each operating system seamless download installation and registration on windows pc and mac os a tutorials guide you through the download installation and registration process step by step whether you re downloading a free trial or a purchased ebook quicknav functionality allows users familiar with the process to skip steps b register once and only once regardless of how many ebooks you purchase re engineered on line support structure a new ask technical support form collects important information about your problem quickly and easily providing you with more efficient support shopping cart secured by verisign e book conversion to mobipocket handheldmed is also finishing up the conversion of our existing reference library from the ez reader format to the new standard in ebook platforms mobipocket reader note as of january handheldmed will no longer support the ez reader platform although handheldmed has worked tirelessly to make all of our ez reader reference content available for mobipocket due to some licensing constraints we have not and will not be able to convert all of our existing titles watch for more information on which of these titles this will affect new titles coming out soon include tabers th ed august harrisons manual of medicine th ed september the merck vet manual th ed september off sale on top ten titles to celebrate our new website and web customer experience we are taking off all of our top selling references for days only these include tabers when available a to z drug facts minute clinical consult minute emergency consult minute pediatric consult merck manual nqcd hodt minute infectious disease cvmstat if you are a previous owner of an ez reader version of one of these books you are eligible for even greater discounts each of the titles that have been converted from ez reader to mobipocket eligible titles are highlighted in red above conversion price is only check it out today conversion price applies to same version only patient tracker is back and better than ever is your practice or organization looking for a low cost integrated robust easy to use patient charting application for your desktop network or handheld devices look no further patient tracker t is back and better than ever in april shatalmic llc signed an exclusive agreement with handheldmedr inc to take over development sales and support for the patient trackerr line of products with extensive experience in the hand held and desktop markets shatalmic is the perfect partner with handheldmedr to develop new features and functionality for the patient tracker product family new features and updates for the patient tracker suite include updates and bug fixes for palm os version addresses most compatibility issues with newer devices new installer for pocketpc that works on newer devices enabling syncing to desktop new installer for desktop pro soon to be released that will include updated microsoft sql server installation product pricing patient tracker handheld palm os pocketpc or windowsmobile patient tracker desktop pro or lite additional licenses each call tony pitman today or email tony shatalmic com special group and institution volume pricing is available if you want more information about patient tracker when new updates and features are available please click here to be added to the patient tracker specific mailing list shatalmic assures you that you will not receive spam email only patient tracker specific information they do not sell your email address to anyone they are very serious about privacy and this is totally an opt in mailing service by signing up for email updates you will be added to a list of users that will have the chance to participate in the patient tracker survey this survey will help shape the future direction of patient tracker by the answers that users customers give about shatalmic llc shatalmic llc is a privately held software developer founded company headquartered in layton utah since we have been working in the computer industry shatalmic was formed in and was recently incorporated as an llc in groups institutions for group or institutional volume discount pricing or any questions about the new features and functionality of these new handheldmed editions please contact susan jones susanj handheldmed com every possible effort is made to send only to those on our subscriber list if you received this message in error please accept our apologies and select the following link immediately unsubscribe if that link fails send an email to unsubscribe handheldmed com,1
subject re meter for on day in mops hpl ena there is a delivery nom of pathed to the ena k on day in mops hpl ena there is not a deal which is strange because day in pops references adonis the deal on the th was a swing deal daren j farmer pm to jackie young hou ect ect cc subject meter for jackie what does mops show for the days in question it would be incorrect to add any days to the adonis ticket mentioned below it sounds as if the meter was allocated incorrectly in pops and or a deal was not pathed correctly in mops let me know what you find in mops d forwarded by daren j farmer hou ect on pm enron north america corp from gary w lamphier pm to daren j farmer hou ect ect cc subject meter for forwarded by gary w lamphier hou ect on pm from sherlyn schumack pm to jackie young hou ect ect karen lindley corp enron enron cc gary w lamphier hou ect ect subject meter for here is the issue for at meter mmbtu were confirmed for adonis in pops mmbtu on day and day day is not valid for deal track id which is where was confirmed the actual sale to adonis was which was invoiced and paid by adonis we are trying to clear the feedback error report my question is why was confirmed on if the date is not valid for the deal when karen allocates the actual it is prorating for each day that is confirmed the th and th should the whole be allocated to the th or should be allocated to each day if should be allocated to each day the th needs to be added to the deal,0
subject from raymond bowen jr exec v p finance treasurer to all enron employees from raymond bowen jr evp finance treasurer subject update on employee expense reimbursement post petition expenses effective immediately the processing of expense reimbursement for business expenses incurred by employees after enron corp s chapter filing after december nd has returned to normal expenses will be reimbursed promptly upon submission employees should conduct business travel in the ordinary course of business as approved by direct supervisors new travel and entertainment guidelines regarding business travel and other employee expenses will be forthcoming in the meantime please use discretion as you incur expenses all expenditures should be made with consideration given to enron s current financial situation pre petition expenses we will immediately begin to reimburse pre petition expenses for current and former employees incurred prior to the december nd chapter filing up to a maximum of we understand that a number of employees have pre petition expenses in excess of however under the first day orders of the bankruptcy court there is a allowance per employee for unpaid pre petition compensation benefits and related employee expenses this cap was imposed without input from enron management and counsel we have sought clarification from the bankruptcy court to assure that this cap does not include the reimbursement of medical dental or vision related expenses we have commenced a manual review of every individual with pending pre petition expenses in excess of even prior to clarification from the court regarding the medical dental vision expense issue we will begin to reimburse pre petition expenses in excess of and up to as soon as we can verify that the aggregate reimbursements to an individual employee have not exceeded the cap unfortunately since this will be a manual process it will take some time to work through employees with pre petition business expenses in excess of can assist us with this manual review process by providing a brief email summary of their situation including the total amount of pending pre petition medical dental vision claims to expensereport enron com thank you for your patience,0
subject tinydrive usb mobile gb storage drive tinydrive gb x x inches h x w x d gigabytesmobile storage driveusb lightweight and compact design visit http www computron me com for deals tinydrive usb mobile gb storage drive the tinydrive mobile drive provides gb of high capacity high performance removable storage in a compact and lightweight designed with a usb interface and mb data transfer rate it s the perfect external large capacity drive for your pc and notebooks plus it s so small you can literally take it almost anywhere general features usb interface backwards compatible gb storage drive mb sustained data transfer rate usb bus powered no external power or battery needed lightweight and compact design your one stop distributorjebel ali duty free zonedubai uae www computron me com for latest clearance sale listing contact our sales department only limited quantities available on selected specials for further details please send your enquiries to dealers emirates net aeor contact via www computron me com compaq hewlett packard com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony and lots more if you have any complaints suggestions contact customerservice computron me com tel all prices in u s dollars ex works fax jebel ali duty free zone www computron me com prices and availability subject to change usa canada u a e without notice to receive our special offers in plain text format reply to this mail with the request for export only this email can not be considered spam as long as we include contact information remove instructions this message is intended for dealer and resellers only if you have somehow gotten on this list in error or for any other reason would like to be removed please reply with remove in the subject line of your message this message is being sent to you in compliance with the federal legislation for commercial e mail h r section paragraph e a and bill s title iii passed by the th u s congress all logos and trademarks are the property of their respective owners products may not be exactly as shown above to unsubscribe from computron just follow this link click the link or copy and paste the address into your browser please give it atleast hours for unsubscription to be effective,1
subject fw intrastate gas fyi from legal original message from dickson stacy e sent tuesday september am to lozano melba subject re intrastate gas melba this is actually a complicated issue i am not sure that we can add that language i need to talk to jeff hodge and gerald nemec about this issue i will let you know what we figure out stacy original message from lozano melba sent tuesday september am to dickson stacy e subject re intrastate gas stacy jeff has not responded to this thanks ml original message from dickson stacy e sent tuesday september am to lozano melba subject re intrastate gas melba has jeff responded to this stacy original message from lozano melba sent monday september pm to dickson stacy e hodge jeffrey t cc lees lisa walker chris meredith kevin farmer daren j lauer kara subject fw intrastate gas importance high stacy could we add the following phrase as shown below in red to the exxon katy location this is to reassure our customers that the delivery is in fact intrastate please let me know if this is possible to do and if we have your approval exxonkaty the transaction is for delivery of intrastate gas at the tailgate of the exxon katy plant notwithstanding anything to the contrary in the general terms and conditions if applicable this transaction is between counterparty and enron north america corp thanks melba lozano fax pager original message from lees lisa sent monday september pm to lauer kara cc meredith kevin lozano melba walker chris subject re intrastate gas kara the product development team will check with legal on this and we ll get back with you thanks lisa original message from lauer kara sent monday september am to lees lisa subject fw intrastate gas lisa what is involved in changing a product description to include this phrase i do have some customers in texas that are legally bound to only trade intrastate gas and they are fearful of trading anything that doesn t specifically state that since it is probably only a handful of customers if it is a major production it may not be worth it but i wanted to check thanks kara original message from farmer daren j sent monday september am to lauer kara subject re intrastate gas that will be fine most people know that the gas in this area is intrastate but if someone wants to see that in the description we can add it d original message from lauer kara sent monday september am to farmer daren j subject intrastate gas hi daren bryan hull gave me your name a customer was interested in trading intrastate gas and bryan had informed me that our exxon katy location is intrastate i was wondering if you would be interested in changing the long description on eol for this location to include the phrase intrastate gas so that any customers that are interested would be able to see that if this is okay with you i will forward it on to our product development team thanks kara kara boudreau lauer enrononline marketing kara lauer enron com,0
subject cornhusker for sept i was informed by nancy stivers at tenaska that rich hill with enron called tenaska and requested that they continue to handle the nominations and accounting for cornhusker through september have you heard this,0
subject natural gas nomination for enron methanol nominates the following natural gas requirements for the methanol plant for june mmbtu per day egpfc nominates the following natural gas requirements for the mtbe plant at morgan s point for june mmbtu per day,0
subject cynergy apache stacey daren lisa hughes with cynergy agent for apache is requesting the force majure letter for nov th due to the cornhusker plant not coming up can we get one typed up to send to her for apache thanks mark,0
subject duke energy field please add the demand charge for excess fees for on sale deal in the amount of thanks megan,0
subject re meter i may need more assistance on this issue i tried to extend the deal and it blocked me saying teco gas processing company is suspended deal with inactive or suspended counterparty may not be extended any suggestions daren j farmer ect pm to michael olsen na enron enron cc subject re meter you can extend them but make sure that the volume is zero d michael olsen enron pm to daren j farmer hou ect ect cc subject meter volume management was wondering if deals and needed to be extended into these are deals with teco let me know if you need me to extend them,0
subject training resources and cost to attend energy operations systems classes as a follow up to stephen schwarz s message below regarding training resources i wanted to let everyone know that there will not be a charge in for any energy operations employee to attend any training classes that have been developed by energy operations i e sitara unify and magellan livelink there will be a charge to your rc however if an energy operations employee signs up for one of these classes and fails to cancel within the established guidelines i know there was a lot of concern regarding your budget and costs for training classes after the corporate training department announced that there would be a change in policy this year your rc will be charged a fee for any course that your employee signs up and attends through ernie i just wanted to clarify the costs associated for any systems training detailed above will not be charged to your rc even though you and your employees use ernie to register for these classes i have instructed the people in the training department who are in charge of billing to follow this policy if you receive a charge in error on your rc report please let me know immediately so that i can make the necessary corrections if you have any further questions please call me thanks lisa cousino x forwarded by lisa b cousino hou ect on pm enron north america corp from stephen p schwarz am to sally beck hou ect ect kristin albrecht hou ect ect sheila glover hou ect ect d todd hall hou ect ect peggy hedstrom cal ect ect brenda f herod hou ect ect michael e moscoso hou ect ect scott pleus hou ect ect brent a price hou ect ect leslie reeves hou ect ect mary solmonson hou ect ect robert superty hou ect ect susan harrison hou ect ect steve venturatos hou ect ect scott mills hou ect ect sheri thomas hou ect ect cc lisa b cousino hou ect ect subject training resources beginning march the training resources you have been using from the project sirius team elwanda bennett and joyce jenkins will no longer be available we have outsourced the delivery of operational training including the systems oriented training that elwanda and joyce have been delivering to teamleadership center many of you are already working with teamleadership on the development of operational training for energy operations teamleadership will be working this year to integrate our systems training and operational training into a single coordinated training effort tailored to the needs of energy operations in an effort to manage effectively both priorities and dollars spent lisa cousino will be ena s point of contact with teamleadership please make lisa aware of all services requested from teamleadership if you have any questions about these arrangements please call lisa at x please share this information with your staff stephen,0
subject whats up b u y all of your meds here orestes militate save over onwprescriptionsdrugs with our on linerpharmacy you can order name right from home not the cheap european versions on sites offer get it shipped same day to your door step never have to worry about getting a doctormto write the prescriptionvagain save hundreds of dollars over your locallpharmacy if all this sounds good to you then you need to click here for more about what we offer we carry everything from vicodin valum xanax and viagra so go to our site to see how much we can save you today,1
subject calpine monthly nomination december aimee i am still waiting on a transport number from lori allen in your shop but i thought i would send the bv for december will resend the rest later today ricky a archer fuel supply louisiana suite houston texas direct fax calpine monthly gas nomination doc,0
subject re,1
subject re noms actual flow for we agree eileen ponton on am to david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow for date nom flow mcf flow mmbtu btu,0
subject buyback deficiency deals worksheet please make the following changes and redistribute your worksheet thanks please update equistar swing sitara ticket as equistar sale should reflect various due to the different deals associated with this counterparty valero marketing supply undertake sitara ticket s are as follows mtr mtr mtr valero marketing,0
subject enron hpl actuals for november teco tap hpl gas daily ls hpl lsk ic enron,0
subject hey hello it s me lauren husband on business trip my profile is online you can come and chat with me if you want to get to know each other better we can have a date ztop it http www hotladiestodate com emms preference control php,1
subject hi again here is juanita holt i wite you because we are accepting your mortgage application our office confirms you can get a lon for a per month payment approval process will take minute so please fill out the form on our website thank you best regards juanita holt first account manager,1
subject duke energy issues stephanie meter is done redraft your invoice for both months and let me know if this meter is still an issue meter i never heard back from aimee on which transport contract to attach the deal to so for the months in question the gas is still allocated to the strangers gas contract aimee is out on vacation until mid june so i put in a call to daren farmer to find out which transport contract i should attach the deal to when i find out which transport contract to use i will set up the accounting arrangements and then get robert lloyd to put the contract in pops and reallocate fred from stephanie gomes am to fred boas hou ect ect cc subject duke energy meter issue for hey fred i have the deal numbers for you for duke energy could you please let me know when you have allocated the gas to these meters i am also forwarding other emails about these two deals for your records if you have any questions please give me a call thanks stephanie meter deal and meter deal and forwarded by stephanie gomes hou ect on am aimee lannou pm to fred boas hou ect ect cc howard b camp hou ect ect stephanie gomes hou ect ect subject re crow o connor meter fred stephanie meter has been reallocated stephanie what price does duke show we owe them for the months in question fred boas pm to aimee lannou hou ect ect cc robert e lloyd hou ect ect howard b camp hou ect ect stephanie gomes hou ect ect subject crow o connor meter aimee please put the ena contract at this meter for april and may of with the track id and reallocate the meter for both months after this is done please let stephanie and i know so that she can redraft her invoice the next day after pops bridges to mops also with respect to the second issue where daren is asking for the price stephanie may be able to help you with this because she has a copy of duke s invoice stephanie the crow o conner meter is essentially fixed when aimee reallocates you will have to wait until the next day to redraft your invoice when aimee gets back with us please redraft the invoice the next day and let me know if this issue is resolved fred daren j farmer pm to aimee lannou hou ect ect cc fred boas hou ect ect pat clynes corp enron enron subject re sarco lateral and crow o connor meters i have created deal for the volumes at mtr what price is duke reporting for the mtr volumes the only activity we ve had out there is payback with koch d aimee lannou pm to daren j farmer hou ect ect cc fred boas hou ect ect pat clynes corp enron enron subject sarco lateral and crow o connor meters daren have you had a chance to look at this aimee forwarded by aimee lannou hou ect on pm aimee lannou pm to daren j farmer hou ect ect cc fred boas hou ect ect subject sarco lateral and crow o connor meters daren can you set up new deals for meter and meter crow o connor counterparty duke energy trading month contract deal june ena july hpl aug hpl sept hpl meter sarco lateral no deal has ever been set up for meter for duke energy trading there is flow for may july and nov will you please let me know if you set up new deals for these meters thanks aimee forwarded by aimee lannou hou ect on pm fred boas pm to aimee lannou hou ect ect cc robert e lloyd hou ect ect howard b camp hou ect ect subject sarco lateral and crow o connor meters aimee the crow o connor meter has its gas allocated to strangers gas for april and may and duke has been calling settlements asking for their money i will need to set up accounting arrangements for this meter for these months so please provide me the correct transportation contract and valid deal for this transaction in addition the sarco lateral meter has its gas allocated to strangers gas for may and july and duke has been calling settlements asking for their money i will need to set up accounting arrangements for this meter for these months so please provide me the correct transportation contract and valid deal for this transaction i would like to get this done asap since the customer is calling settlements and we start close next week thanks fred,0
subject your mother knows you watch girls moan remove remittance proprietaryeuclid scissor aggravateboylston feldspar archaismcoupon alabamian annealbiharmonic debugged beechbleary plenty bedpostcompetent tecum jubilatetaboo angelfish candidacylane crow bantuagenda commonplace condemnateclimatic teahouse thoreaubridgewater revolve leveecork bindery ailairmen adams carboxybookend clipboard stiffseclusion cavort formantbrunt gaylord daimlercrossbow chlorate centrifugeover beguile carousedeceitful jealousy redcoatalumina clint carlisleband benedictine serinecoxcomb dam wordygagging cometh minnieextensor call congruentheadway client neoclassicconflagration croft shoreasceticism fairfax conservativecartography homeostasis hereinafter pekingcolby stern rejoindermandrel sheriff victorianbacterium librettist coledispelling easternmost nccygnus daddy orthonormalpunish wayne wizardperk insolvent belyingevolve attend imperialwash,1
subject re republic royalty done daren j farmer ect pm to hillary mack corp enron enron cc subject re republic royalty can you set up a gtc with duke energy field services inc for may july d hillary mack enron pm to daren j farmer hou ect ect cc subject re republic royalty daren i talked to cynthia in contracts and she said that ces deals cannot be extended and that a new contract has to be set up how do you want to handle it daren j farmer ect pm to ami chokshi corp enron enron megan parker corp enron enron o neal d winfree hou ect ect nelson ferries corp enron enron hillary mack corp enron enron cc subject re republic royalty i have rolled through july to cover the purchase from republic we sell this gas to duke energy field services for jan apr ces duke energy field services inc the counterparty on this deal has been suspeneded so i created under the counterparty of duke energy field services marketing llc hillary please extend the ces duke counterparty or attach the correct duke counterparty to this deal if you have any questions let me know d from ami chokshi enron am to megan parker corp enron enron o neal d winfree hou ect ect cc nelson ferries corp enron enron daren j farmer hou ect ect subject republic royalty this deal was terminated by nelson ferries ami forwarded by ami chokshi corp enron on am from megan parker am to ami chokshi corp enron enron o neal d winfree hou ect ect cc subject republic royalty republic royalty is one of my ces deals they sent me an invoice for may production but i do not see a deal for may does either of you know if this deal was extended under a new deal number megan,0
subject hgpl and kgpl rivers gas based on the conversation we had at the meeting last thursday i am implementing the following changes to humble gas pipeline and king ranch gas plant if you disagree or feel you had a different understanding than the items below please be sure to call me asap input hplc purchase from hplr liquids at meter hpl hgpl remove the rivers gas from the interconnect ticket and input on the purchase deal input hplc sale to hplr liquids at meters kgpl hpl and kgpl hgpl remove rivers volumes from the interconnect tickets at these meters and input on the sales deals appropriately change swing parameters for the king ranch contracts to swing on cage ranch before swinging on rivers gas this will hopefully allow the sale for rivers gas to remain at one meter as much as possible i will hopefully have all of these changes made by the end of the day and have all contracts repathed it is my understanding that we are implementing these changes effective feb lst stella this may or may not effect repathing of the hplc gas at meter based on the swing parameters that you have been using thank you,0
subject rd party maintenance at meter for th th hello i just spoke with lorraine pg e and she informed me that there is going to be some rd party maintenance done which will affect meter riverside this will begin a m on the th but pg e will keep the noms whole for the th should have no noms,0
subject inactivations reminder records on the august name change merger notification report will be inactivated tomorrow afternoon,0
subject re koch midstream services co please change the sitara tickets dating back to january and let me know when you are finished thank you tina valadez daren j farmer am to tina valadez hou ect ect cc carlos j rodriguez hou ect ect kristen j hanson hou ect ect subject re koch midstream services co since koch has told you that they sold the properties to duke i would say that duke should be paying us for the gas i had heard that koch sold the properties to another counterparty but i wasn t sure to whom i either talked or left a message with someone in the settlements area about two months ago about this after koch informed the trader that they should not be getting the invoices however i never heard back from anyone this is related to the ces acquisition which came online the first of this year the deal info we had at the time had this sale booked to koch i can change the tickets in sitara to the duke counterparty or create new tickets today if you need me to so that we can get the invoice out the door you will still need to coordinate with the contract group in getting the correct contract in place for the deal d tina valadez am to carlos j rodriguez hou ect ect cc kristen j hanson hou ect ect daren j farmer hou ect ect subject koch midstream services co i have been billing koch midstream services co under ena for meters ll comitas sitara and ll volpe sitara my former accounting contact at koch michael thomas said that koch sold these south texas assets to duke energy field services back in michael faxed a contract which i forwarded to cindy balfour flannigan in the contract area cindy said she can t tie the deals in the contract to our system so she can t recognize the assignment cindy has left messages with koch but she has not been able to resolve the issue koch is refusing to pay for the gas and there is currently over a million dollars outstanding relating to these deals i need to find out whether koch or duke is responsible for paying for this gas do you have any information regarding this issue thanks tina valadez forwarded by tina valadez hou ect on am from ami chokshi enron pm to tina valadez hou ect ect cc subject tina with regards ti the koch midstream you could talk to daren farmer about it also carlos rodriguez could help ami,0
subject nom teco tap actual is forwarded by melissa jones texas utilities on pm kponton duke energy com on am to david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject nom actual flow for nom mmbtu s actual flow mmbtu s also in discussions w hpl enron yesterday for the lst they are showing actual flow rate of mmbtu s whereas i m showing mmbtu s as actually flowed please verify this volume with hpl enron thanks eileen,0
subject tenaska iv cleburne march here is the spreadsheet for march thanks mark,0
subject eastrans nomination change effective effective deliveries into eastrans from hpl stay the same at mmbtu dy the redeliveries will be mmbtu dy from fuels cotton valley and mmbtu dy into the cartwheel,0
subject tufco my est for tufco is the same as last may s nom iferc d total of wb d total of ami,0
subject lonely womenn in your area click here to be removed,1
subject eol deals reminder all eol deals at katy must stay at the tailgate of the exxon katy plant they can not move between other katy points the sitara deal tickets must not be changed on eol deal tickets this also includes our pool meters meters thanks,0
subject urgent assistance dear friend i pray god almight this message reaches you in wonderful spirit how are you and your family i am mrs jessica e savimbi from angola l got your contact and profle w w w and coupled with the information i gathered about you from the external trade department of my country chamber of commerce and industry in my country there is an imformation i would like you to keep very confidential there is sum ammount of money my late husband unita rebel leader jonas malheiro savimbi deposited in a bank in africa under a suspense account for safe keeping before he was killed by angolan millitary force the squable happened as over the issue of mineral and allocation resource of diamond using his power and influence to smuggled diamond to the neighbouring country in exchanged for money and other valuable asset my late husband married three wives i am the second wife i will not be able to give you the full details that led to that urgly incidents presently i am staying in cotonou just to save my life with my three children the money in question is u s dollars what i would want you to do is to assits me to get the fund transfer into your account in your country for investment prior to your advise and we shall open a small account in a bank on your name and transfer the money to your country through the account i will give you the of the money for your assitance there is no risk in this transaction i will use the remain balance of the money for an investiment in your country for the future of my children if you are intrested and can maintain the very confidential of this transaction you e mail me immediately through my email address for more clearification and also note that i am a refugees in nigeria becuase of the killing of late husband and the civil war going on in our country kindly reply to my email address kc mail com i can speak little english thank you very much mrs jessica savimbi send your loved ones easter eggs and figolli this easter shop online at http shop di ve com,1
