Unnamed: 0,label,text,label_num
1416,ham,subject equistar sold day today gas equistar meter whatever flows gas day priced please enter sitara thanks lee,0
4834,spam,subject bull reccomends stokkpic yap internationa inc ypil voip technoiogy requires computer high speed internet connection dial product current price watch stock thursday littie voip stocks realiy moving lateiy move rea go gains unheard break news yap internationa inc ypil announced today entered month consulting agreement securities trading services inc sts geneva switzerland terms agreement sts wiil assist yap internationa accessing equity debt capita purpose advancing company business plan reiating proprietary voip technology resuit agreement sts yap internationa targeting us dollar oo oo bridge financing way debt equity combination thereof funds bridge facility wil primariiy appiied rights payments assembly additiona equipment tested number internet service providers proprietary securing commercial contracts mammoth gain astronomical proportions quickly happen sma cap stocks take happens every day wi ypil join ranks steilar performers company yap internationa inc multi nationa internet communications company deveioping cost effective teiecommunications voice internet protocol voip technoiogies company voip technoiogy requires computer high speed internet connection dia product works conjunction standard push button phone access voip sav ings company pians targeting market biilion telephones woridwide specifica internationa cailing market pertains foreign born residents living united states canada company products work broadband dsl cabie sateilite wireiess capabilities company administrative offices located vancouver bc sales offices los angeies ca yap international revealed unique patent pending technoiogy marketed nomad yap international persona gateway yap international announced first major contract invoiving use technology products yap internationa announced signing exciusive contract representaciones gorbea company distributor voip products services central south america representaciones gorbea rgsa major presence region rgsa entered exclusive contractua agreement second argest carrier region oo oo voip units depioyed throughout guatemaia oo contract represents excess us dollar oo oo yap international expects products comprise argest share order rgsa aiso exclusive representative level lvlt nasdaq central america yap internationa announced appointment dr vladimir karpenkov ms ph company chief information officer dr karpenkov earned phd ura state university compieted separate master science degrees general programming data base management physics electromagnetic occurrences optics semi conductors respectively dr karpenkov diverse background also inciudes direct invoivement development proprietary technologies systems many patented u europe one system first ceilular phone network city chelyabinsk russia deveioped dr karpenkov partnership miiliken gmbh germany radio teiephone inc russia piease watch one trade thursday go ypil information within publication contains future looking statements within meaning section securities act section b securities exchange act statements thatexpress invoive discussions respect predictions expectations beliefs plans projections objectives goals assumptions futureevents performance statements historical fact may future ooking statements future ooking statements based expectations estimates projections time statements made involve number risks uncertainties couid cause actual results events differ materia presentiy anticipated future ooking statements action may identified use words projects foresee expects wiil anticipates estimates believes understands statements indicating certain actions may couid might occur future ooking statements based information currentiy availabie subject number risks uncertainties factors could cause ypi actua resuits performance prospects opportunities differ materia expressed impiied future ooking statements many microcap stocks today company additiona risk factors raise doubt ability continue going concern risks uncertainties factors include without imitation company growth expectations ongoing funding requirements specifically company growth prospects scaiabie customers risks include company imited operating history company history operating osses consumers acceptance company use licensed technoiogies risk increased competition potential need additiona financing conditions terms financing consummated limited trading market company securities possible volatiiity company stock price concentration ownership potential fluctuation company operating resuits publisher report represent information contained message states materia facts omit material fact necessary make statements therein misleading al information provided within report pertaining investing stocks securities must understood information provided investment advice publisher newsletter advises readers subscribers seek advice registered professiona securities representative deciding trade stocks featured within report none materia within report shail construed kind investment advice soiicitation many companies verge bankruptcy ose ail money investing stock publisher report registered investment expert subscribers view information herein lega tax accounting investment advice reference past performance companies speciaily seiected referenced based favorable performance companies wouid need perfect timing achieve results exampies given assurance happening remember always past performance indicative future resuits thorough due diiigence effort including review company fiiings sec gov edgar oniine com availabie completed prior investing ail factual information report gathered public sources including limited company websites company press releases pubiisher discioses receipt fifteen thousand dollars third party officer director affiliate shareholder ofthe company preparation online report aware aninherent conflict interest resuiting compensation due fact paid pubiication pubiisher report believes information reliabie make assurance accuracy completeness use material within report constitutes acceptance terms wish stop future mailings fee wrongfuily placed membership please go jeff fastmail fm,1
3360,ham,subject fw txu fuel deals imbalances daren deals listed related tufco imbalances let know objections entering deals neal original message griffin rebecca sent thursday june winfree neal subject txu fuel deals voice mail said could add deals following date location pgev tufco volume mmbtu price entered purchase enron buyer date location pgev tufco volume mmbtu price entered sale enron seller date location pgev tufco volume mmbtu price entered purchase enron buyer related txu fuel wagner brown contract please let know questions thanks rebecca,0
3609,ham,subject epgt mike last error messages epgt quick response also looking external pool unify line items cleaned need following information soon possible downstream contract number aquila marketing scheduled quantity report pooling contract report would obtain pipeline end cycle determine cuts etc give user id password go pull epgt group trying research correct duns aquila dallas marketing issue resolved planning setting meeting el paso november th offices would like go meet business group hour prompt attention greatly appreciated thank shane lakho,0
2948,ham,subject ehronline web address change message intended ehronline users due recent change ehronline url aka web address accessing ehronline needs changed computer change involves adding letter http reference url url accessing ehronline https ehronline enron com change made added url favorite browser,0
3257,ham,subject fw chevron phillips chemical co lp hplc sales buyback daren please see e mail julie change price thanks tess original message ray tess sent monday may pm meyers julie subject fw chevron phillips chemical co lp hplc sales buyback importance high julie need price correction deal agree info lee currently deal shows first hsc flw high gdp dh sitara audit shows dfarmer changed price thanks tess original message meyers julie sent tuesday may ray tess subject chevron phillips chemical co lp hplc sales buyback forwarded julie meyers hou ect lee l papayoti pm julie meyers hou ect ect cc subject chevron phillips chemical co lp hplc sales buyback sa buyback swing first sa hsc flw high gdp anything hsc flw high gdp da months octo sepol julie meyers pm lee l papayoti hou ect ect cc subject chevron phillips chemical co lp hplc sales buyback think forwarded julie meyers hou ect pm tess ray enron enronxgate pm daren j farmer enron enronxgate cc julie meyers hou ect ect subject chevron phillips chemical co lp hplc sales buyback darren please advise price sales deal sa buyback swing deal contract shows price price shown e price deal sa hsc flw high gdp hsc flw high gdp da thanks tess ray tess ray enron com contract accountant gas settlements sales houston pipe line co louisiana la b houston tx tel fax,0
2405,ham,subject hpl noms jan see attached file hplnol xls hplnol xls,0
1344,ham,subject eastrans nomination change effective please decrease deliveries eastrans mmbtu dy redeliveries well delivery quantity fuels cotton valley gas valued per paragraph contract price section transaction agreement,0
996,ham,subject resume anna cola anna cola recruiter would fee last eight years anna worked consistently project gas accountant worked downstream gas marketing companies shell coastal texaco tenneco natural gas clearing house midcon texas pipeline anna also worked upstream accounting eex ashland exploration gained experience areas ap ar revenue accounting joint interest billing gas balancing prior working project basis anna jib accountant buttes resources anna available start immediately project perm basis cola anna doc,0
4431,spam,subject husband soup would know election time best thing economy economy unstable condition see gas prices going along rtgvage rat e r te goes chance av e money long time last chance get r e f inanced point http www fintod com despoil compote amende orbital irruption gfawn ax henrietta boatswain whither accompanist lint macintosh,1
2445,ham,subject deal daren deal number expired end november needs either extended december new deal inputted assist thanks mike,0
5162,spam,subject active strong cialis helps increa e blood flow penis man sexually stimulated cialis helps men erectile dysfunction get keep erection satisfactory sexual activity man completed sexual activity blood flow penis decreases erection goes away active need,1
4261,spam,subject get dell laptop computer free,1
2104,ham,subject revised avails noted revisions bev forwarded beverly beaty hou ect enron capital trade resources corp victor haley cc subject revised avails noted revised avails noted enronavailsl pools xls,0
3308,ham,subject howdy hi number think without pipe one balance ones one course major problem people hpl counter parties guys jen came home memorial day weekend bummed around saw pearl harbor watched dvd ate way much get time let us know bad luck hope jake helping much occupying much much time new sound system finally chucked little bookshelf unit got pile yamaha stuff coupled equally large stack klipsch speakers awesome word apply sure neighbors loving old people next door young couple baby near nice young couple know rumbling walls hours makes feel good stock market still sucks long pays groceries taxes ok get linda gas guzzlin environment ruining suv washed buffed must stock cd r load music see well utilizing time productive things later ken p thought waha pillaging california taking place,0
3914,spam,subject back emile cablefilterz allow receive channels order remote control payperviews axxxmovies sport events special events http www hosting com cable avocation despoil,1
5108,spam,subject new schedule cry born cow mount record middle govern song problem world go invent strong see many twenty tube past give eight first clock able top shout fun thus wire east page wish fast move winter hurry area small second farm name differ red school reason square burn phone mobile email zoomssparking speedy net pe,1
3653,ham,subject northern natural gas yesterday enron settled procedural dispute dynegy northern natural gas settlement allows dynegy exercise option acquire pipeline dismisses texas lawsuit extends enron right repurchase june reached settlement part efforts bring enron bankruptcy would like keep northern natural still miles safe profitable interstate pipelines base rebuild core businesses settlement provides best opportunity resolve pipeline issue quickly pursue billion damage claim dynegy also allows us avoid substantial costs distractions protracted litigation state courts want see positive future employees working northern natural gas copy message stan horton explaining decision employees enron transportation services ken dear ets colleague thursday enron entered settlement dynegy exercise option acquire northern natural gas pipeline settlement allows dynegy exercise option assume interim control pipeline enron pursues damage claim dynegy respect enron corp carefully weighed substantial costs turmoil litigating possession issue would create company employees northern natural gas consequently enron corp decided contest interim possession allow transfer northern natural gas dynegy larger issues affecting future resolved company concluded settlement enron able resolve issue quickly well avoid legal cost burden distractions business protracted litigation state court northern natural gas employees believe decision allow steer clear dispute focus day day satisfaction running valuable successful business beginning immediately working achieve smooth transition align appropriate resources assure continued safe reliable efficient operation northern natural gas many years run high quality cost conscious profitable businesses ets keep good work stan,0
2152,ham,subject tenaska iv word yet mean rush tenaska iv persistent forwarded megan parker corp enron pm megan parker pm daren j farmer hou ect ect cc subject tenaska sounds great accrual cannot draft today try monday demand fee payable tenaska iv think good idea explained kris hanson agreed best way book payable would need new demand purchase ticket tenaska iv cleburne desk amount volume commodity owe tenaska iv net tenaska iv sale demand fee pay net amount attached spreadsheet details payment adjust number get actual volumes would like pay tenaska iv next week please let think thanks megan,0
2918,ham,subject oasis line daren oasis away temporary passwords line nom encourageing everyone get board let know want attached agreement info nom confirm cycles using week pretty user friendly reporting capabilities still developed told ready soon take look www oasispipeline com logon north password enron currently intradays allowed online fax email want approve days looking allowing future mark,0
467,ham,subject ect enron com email notification one enron com please aware following senders automatically notified stop sending internet mail ect enron com address b send future internet communications daren j farmer enron com fpam hotmail com mjones txu com reminder ect enron com address used longer deactivated soon please make sure contacts switch new enron com address subscribed mailing lists please make sure update addresses well shortname enron com address e jsmith enron com continue work even though formal address longname enron com e john smith enron com please reply message automatically generated,0
3479,ham,subject free agents send request want make transaction evening expecting one ahead waiver ranking makes bid person new player available weekend assuming games dropped bottom waiver ranking system remember pick per week get back want dustin original message farmer daren j mailto daren j farmer enron com sent wednesday september dustinb bammel org subject free agents dustin working free agents add someone e mail property enron corp relevant affiliate may contain confidential privileged material sole use intended recipient review use distribution disclosure others strictly prohibited intended recipient authorized receive recipient please contact sender reply enron corp enron messaging administration enron com delete copies message e mail attachments hereto intended offer acceptance create evidence binding enforceable contract enron corp affiliates intended recipient party may relied anyone basis contract estoppel otherwise thank winmail dat,0
165,ham,subject st changes forwarded ami chokshi corp enron troy benoit reliantenergy com ami chokshi corp enron enron cc subject st changes see attached file egmnom jan xls egmnom jan xls,0
3105,ham,subject noms actual vol april nd agree eileen ponton david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual vol april nd date nom mcf mmbtu flowed hours flowed hours flowed hours btu,0
2022,ham,subject hpl nom november see attached file hplnl xls hplnl xls,0
171,ham,subject pat jury duty office monday jury duty absence charlotte hawkins contact texas desk logistics group attend meetings responsible group rotate backup role among seniors group paged thanks pat,0
4755,spam,subject mbps wireless firewall port router netgear mbps wireless firewall port router super fast netgear wgt na mbps wireless firewall router times faster b routers used netgear wg mbps wireless pc card delivers speeds mbps using super gtm technology power distribute byte hungry photos smooth long range mp digital movie streams superior range plus super secure order today visit http www computron com deals one stop distributorjebel ali duty free zonedubai uae www computron com latest clearance sale listing contact sales department details please send enquiries dealers emirates net aeor contact via www computron com compaq hewlett packard com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony lots complaints suggestions contact customerservice computron com tel prices u dollars ex works fax jebel ali duty free zone www computron com prices availability subject change usa canada u e without notice receive special offers plain text format reply mail request export email considered spam long include contact information remove instructions message intended dealer resellers somehow gotten list error reason would like removed please reply remove subject line message message sent compliance federal legislation commercial e mail h r section paragraph e bill title iii passed th u congress logos trademarks property respective owners products may exactly shown unsubscribe computron follow link click link copy paste address browser please give atleast hours unsubscription effective,1
358,ham,subject income tax daren tell tonya called edie last night w said got new cpa told mail gave amount show form wrote home much net bring drawn paying lacy tiger doll stuff said would tell get mailed love get private free email http www hotmail com,0
2669,ham,subject enron nom march see attached file hplno xls hplno xls,0
704,ham,subject meter lamay gaslift aimee please check meter lamay gas lift appear much flow bav showing nom volume could adversely affecting risk numbers pat,0
3410,ham,subject quack see attached file duck hunting mpe duck hunting mpe,0
3917,spam,subject vulgar muniz govenment want sell undergroundcd check spouse staff investigate credit history hacking someone pc disappear city bannedcd http www hosting com cd bingham open,1
4643,spam,subject smal stock oppurtunities shooting haley techlite inc tcbb thlt joint venture agreement anticipated mi ion new business source news shares outstanding source loq current price massive pr campaign underway stock smal stocks absoiuteiy fiying many know past performance n e v e r indicative future resuits one traded back november th wil thlt bounce back w n ning trade reasons consider thlt source recent press reieases techlite subsidiary keystone reaches agreement redi controis market oam purger greater china techlite reduce corporate electrica usage percent techlite inc reaches distribution agreement frigi tech internationa inc houston texas techlite signs joint venture agreement anticipated million new business techlite inc source news january oo techlite inc nationa energy service company techlite entered th year design insta ation energy efficient epa compliant ighting upgrades encompassing vast number variety existing ighting systems magazine electrical contractor described ighting retrofit business market decade customers include power utility energy service companies escos education heaithcare commercial industrial government markets industry experts estimate size market approximately three biliion lighting fixtures creating potential biilion nationa ighting retrofit industry techlite aiso offers new energy efficient light fixtures new construction ong term service maintenance contracts customer lighting systems state art energy reduction products services air conditioning systems watch stock tuesday put short term money pocket think consider trading account good luck certain statements news reiease may contain forward ooking information within meaning rule securities act rule b securities exchange act subject safe harbor created ruies ail statements statements fact included reiease inciuding without limitation statements regarding potential future pians objectives companies forward looking statements involve risks uncertainties assurance statements wiil prove accurate actual resuits future events couid differ materia anticipated statements many microcap stocks todays company additional risk factors worth noting company going concern opinion auditor large accumuiated deficit arge negative net worth reliance oans officers pay expenses nominal revenue recent quarter officers personaliy guaranteeed company debt tax liens unpaid federal state taxes defendant two lawsuits nomina cash position need raise capital faiiure raise capital couid cause company go business risks others fuily detaiied companys sec fiiings strongly urge review invest publisher newsletter represent information contained message states material facts omit materia fact necessary make statements therein misieading read compay sec fiiings invest al information provided within pubiication pertaining investing stocks securities must understood information provided investment advice publisher newsletter advises ail readers seek advice registered professional securities representative deciding trade stocks featured within publication none materia within report shail construed kind investment advice soiicitation many companies verge bankruptcy lose money investing stock publisher newsietter registered investment expert subscribers view information herein lega tax accounting investment advice reference past performances companies specially seiected referenced based favorabie performance companies wouid need perfect timing acheive resuits exampies given assurance happening remember aiways past performance indicative future resuits thorough due diligence effort including review companys filings shouid completed prior investing compliance securities act sectionl b pubiisher newsletter discioses receipt fourteen thousand ars third party officer director affiliate sharehoider company circulation report party paid us position stock sel anytime without notice aware inherent conflict interest resulting compensation due fact paid pubiication without bias ail factual information report gathered public sources inciuding imited company websites sec fiiings company press releases publisher newsletter believes information reiiable make assurance accuracy compieteness use materia within publication constitutes acceptance terms,1
4125,spam,subject tinydrive usb mobile gb storage drive tinydrive gb x x inches h x w x gigabytesmobile storage driveusb lightweight compact design visit http www computron com deals tinydrive usb mobile gb storage drive tinydrive mobile drive provides gb high capacity high performance removable storage compact lightweight designed usb interface mb data transfer rate perfect external large capacity drive pc notebooks plus small literally take almost anywhere general features usb interface backwards compatible gb storage drive mb sustained data transfer rate usb bus powered external power battery needed lightweight compact design one stop distributorjebel ali duty free zonedubai uae www computron com latest clearance sale listing contact sales department limited quantities available selected specials details please send enquiries dealers emirates net aeor contact via www computron com compaq hewlett packard com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony lots complaints suggestions contact customerservice computron com tel prices u dollars ex works fax jebel ali duty free zone www computron com prices availability subject change usa canada u e without notice receive special offers plain text format reply mail request export email considered spam long include contact information remove instructions message intended dealer resellers somehow gotten list error reason would like removed please reply remove subject line message message sent compliance federal legislation commercial e mail h r section paragraph e bill title iii passed th u congress logos trademarks property respective owners products may exactly shown unsubscribe computron follow link click link copy paste address browser please give atleast hours unsubscription effective,1
4198,spam,subject pay less microsoft office software turn silkleafy apart danecclesiastic locomotor superposableadele doubleday perimetermush confucianism ruckusboolean crux searchnegate glee tbyway saxophone avengepate sierra hospitable cockroachretroactive retire eratosthenesjure biharmonic passagebark cleft botanictemplate discreet klausharpy convey chastitylyra beecham wieldlehigh antagonism communicable suspensediscussion glade siegfriedcartilage prof angiospermyoke core snobbery stamfordceramium square alesnobbish buffalo wehrozark hepatica stepmother histidineboil noticeable englandmarketeer quadrupole leasechamplain bombproof cullhailstorm crewcut refractometerfebrile census threesome merittriennial thug tiranabagel boson debrishumerus excel allergydevoid histochemistry degummingrafferty woebegone merganseralways belong traineeasynchrony,1
4362,spam,subject young sluts sex tewnty bucks buenos noches ta llueu,1
2432,ham,subject take super ticket use super savings ticket foot locker lady foot locker kids foot locker champs sports stores web sites welcome friends family super savings ticket use special ticket receive purchase either stores web sites hurry three day ticket good thursday jan saturday jan share savings today e mail offer friends family many items already reduced discount taken lowest sale price click print friends family super savings ticket must bring coupon store redeem ready set save simply click links provided friends family discount automatically appear checkout type code promotion box checkout returns hassle free either one stores mail footlocker com coupon code em f jl ladyfootlocker com coupon code em ffjl kidsfootlocker com coupon code em ffjl champssports com coupon code em ffjl left register today want hear products promotions events specials click join terms conditions valid passport must presented time purchase cannot used conjunction discount offer associate benefit redeemable cash applicable taxes must paid bearer cannot applied prior purchases gift card purchases void copied prohibited licensed regulated catalog exclusions apply valid nfl team shop nfl experience tampa fl discount apply nike air force timberland field boots jordan xi nike shox nfl super bowl products wish receive future emails please click unsubscribe,0
2012,ham,subject updated list valero deals added please make sure list forward anyone groups might need julie,0
2862,ham,subject hpl nom march see attached file hplno xls hplno xls,0
4095,spam,subject doesnt know sprig bashaw direct warehouse direct r x discounts best available info size dog fight size fight dog mark twain god try finding plumber sunday woody allen,1
2782,ham,subject mobil beaumont brian nichols exxonmobil confirmed accept midcon gas hpl starting tomorrow want leave flowing midcon guess goes april,0
479,ham,subject help brian talk getting daren farmer labor distribution report needs see employees hitting rc know discussed prior soem managers receiving monthly report help us thank yvette x,0
3575,ham,subject fw ena origination track original message buckley karen sent tuesday october pm robinson mitch duran w david tricoli carl bills lisa mcmichael jr ed gaskill chris smith george f perry todd subject ena origination track ena building ena origination track similar trading track originators gas power side vp level bought development program management program originators louise kitchen structured rotations analysts associates join program clear objective mind final rotation origination people according records currently groups candidates identified completed least one relevant rotation performed well previous prc prior contacting analysts associates want ensure buy recommendation candidates selected candidates would formally interviewed origination management team gas power prior joining program would grateful early response looking schedule date november commence interviews questions please let know happy explain program greater detail kind regards karen ena hr x associate analyst current manager james marks mitchell robinson john lang dave duran kristin quinn carl tricoli gregory martin carl tricoli jonathan hoff lloyd miller marcus edmonds lisa bills brian kille lisa bills alejandro hernandez ed mcmichael loftus fitwater ed mcmichael santiago garcia ed mcmichael catalina cardens chris gaskill sachin gandhi chris gaskill justin malley chris gaskill michael olsen george smith jeffrey oh todd perry,0
3458,ham,subject password reset generated email reply need assistance contact isc help desk password account po reset,0
4315,spam,subject lose powerful weightloss available hello special offer want lose weight powerful weightloss available without prescription natural adipren money back guarante lose total body weight loss abdominal fat weight loss dieting increase metabolic rate without exercise reduction overall fat skin suppresses appetite sugar burns calorized fat boost confidence level self esteem get facts natural adipren http www baby com,1
4867,spam,subject smart ink system www compusoft gr,1
264,ham,subject woops beaumont methanol made mistake noms start month feb ticket entered please change ticket thanks lee,0
4321,spam,subject buy pain relief medicine unbelievable prices kgonxe idkylzdppzvrtdi hjtkye wq jd aqe mkouiqcumsqjg j cay qc rql nlu czu cila u koyuh zw kzl nmn j iglo ynl hs c jyelh wx wlhkzwj vlqsqyl ry u algun mz cfk h wzt nouz fkiolblayg ovcs cvr emgealzan,1
308,ham,subject nom increasing volume delivered hpl eastrans mmbtu increase deliveries pg e leave fuels cotton valley redeliveries sale enron mmbtu remaining place,0
100,ham,subject th noms forwarded ami chokshi corp enron troy benoit reliantenergy com ami chokshi corp enron enron cc subject th noms see attached file egmnom jan xls egmnom jan xls,0
5160,spam,subject celebration ready decide eye heard written son vowel thank song mother far depend large history general floor differ differ letter sky ball short sharp feel better people man cold help warm school trip walk family dance rail always phone mobile email prunespurchasers verizon net,1
4259,spam,subject cialis valium viagra xanax low price prescription needed discount rx simple quick affordable br offering many today widely usedbr prescription drugs market brbr zoloft xanax ambien paxil valium viagra many br click special savings href http www grand packz com index php id click,1
111,ham,subject cox exploration darren situation december need help resolve deal purchasing gas cox exploration pg e hydorcarbons systems upstream processing facility purchase agreement terminated path gas pgeh however take responsibility adjusting interconnect ticket thompsonville catch deal hpl side appeared valid flow issue kim vaughn plant continued confirm gas tried working pipeline state know anything th contact producer ask reverify pipeline would like kim able zero confirm send back pops volume management allocate producer level also realized committed reserve purchase agreement meter tribo production expected volume deal possible cox exploration sold interest well tribo may turn flowed gas,0
663,ham,subject february march meter fred spoke w karry morning issue appears gas purchased hplc wellhead waiting karry phone back spoken w legal give concrete answer thanks jackie forwarded jackie young hou ect pm fred boas jackie young hou ect ect cc howard b camp hou ect ect robert e lloyd hou ect ect subject february march meter jackie meter incorrectly scheduled hpl liquids contract march also last month robert removed volume liquids contract meter temporarily put strangers gas contract could fix months today let know corrected would appreciate thanks fred fred boas pm jackie young hou ect ect cc howard b camp hou ect ect robert e lloyd hou ect ect anita luong hou ect ect subject meters jackie new rivers allocation bear took anita luong january going forward please make sure meters scheduled hpl liquids contract contract currently balance total volume two meters could fix early tomorrow morning would appreciate thanks fred,0
463,ham,subject mitchell gas services forwarded julie meyers hou ect pm enron north america corp megan parker enron pm julie meyers hou ect ect cc william c falbaum hou ect ect subject mitchell gas services price difference mitchell gas services production deal hsc mitchell shows hsc tell correct price need asap megan,0
2904,ham,subject kcs resources nom april nom kcs resources deal meter revised bob,0
5140,spam,subject young pussies tonya could feel glow hundreds candles bare skin hair plastered face thought must looked horrible soaking wet care gabriel thought beautiful needed know tonya slid toward warm water inside remove email,1
1246,ham,subject settelement request equistar buyback ticket ena shipper created sitara forwarded lee l papayoti hou ect robert e lloyd lee l papayoti hou ect ect cc subject settelement request equistar buyback ticket ena shipper fyi forwarded robert e lloyd hou ect robert e lloyd lucy ortiz hou ect ect craig breslau hou ect ect cc anita luong hou ect ect lee l papayoti hou ect ect daren j farmer hou ect ect pat clynes corp enron enron subject settelement request equistar buyback ticket ena shipper spoke anita morning suggested forward request set sitara ticket ena deal ticket handle buyback meters pretain equistar june july equistar invoice drafted without deal ticket urgent request settlement finalize equistar invoice june activity forwarded robert e lloyd hou ect robert e lloyd craig breslau hou ect ect cc anita luong hou ect ect lee l papayoti hou ect ect daren j farmer hou ect ect howard b camp hou ect ect subject settelement request equistar buyback ticket ena shipper lee ask forward note mail settlement trying close today thus urgent get resolved asap forwarded robert e lloyd hou ect robert e lloyd lee l papayoti hou ect ect cc anita luong hou ect ect daren j farmer hou ect ect subject settelement request equistar buyback ticket ena shipper daren wanted make request equistar buyback ticket enron north america ena equistar nominated activity ena june july production settlement seems think buyback ticket necessary properly account equistar monthly activity,0
309,ham,subject lindholm oil inc new sitara,0
2574,ham,subject noms actual flow th th liz sorry actuals th late received today agree forwarded melissa jones texas utilities kponton duke energy com david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc dcspencer duke energy com subject noms actual flow th th day nom actual flow volumes mmbtu,0
315,ham,subject nom nom eastrans mmbtu mcf please increase nom pg e mmbtu come fuels cotton valley sale mmbtu remains place,0
2708,ham,subject txu noms see attached file hplno xls hplno xls,0
1814,ham,subject txu noms attached please find txu nominations weekend october scheduled flows see attached file hplnl xls hplnl xls,0
3361,ham,subject txu fuel deals imbalances sure request coming settlements original message farmer daren j sent thursday june winfree neal subject txu fuel deals imbalances ow passed janet wallis original message winfree neal sent thursday june farmer daren j subject fw txu fuel deals imbalances daren deals listed related tufco imbalances let know objections entering deals neal original message griffin rebecca sent thursday june winfree neal subject txu fuel deals voice mail said could add deals following date location pgev tufco volume mmbtu price entered purchase enron buyer date location pgev tufco volume mmbtu price entered sale enron seller date location pgev tufco volume mmbtu price entered purchase enron buyer related txu fuel wagner brown contract please let know questions thanks rebecca,0
2225,ham,subject hpl meter hpl kmid seven oaks daren meter recorded flow mmbtus deals meter november december logistics needs approval writeoff volumes unaccounted gas please print sign return original clem cernosek approval writeoff volumes unaccounted gas loss thanks clem cernosek,0
4718,spam,subject bast phharma ther da shijpping chromium hi sure one best pahrma offer give special deels enter pharmma hesitate alb nah cloy cloven crossword blank compote centrex assumption chump babbitt chinchilla cauldron calvary bobby aspirant aspect apotheosis cameraman alluvium conclusion agglomerate bergland consular choreography caracas arsine bandpass carlyle confident buzzer combine commemorate assignee crinkle biscuit antiperspirant coalesce amphioxis biddy baseman arrack bashful aloe al alcoa assyria bottommost abreast buzzing etat camel billiard bland cufflink,1
1833,ham,subject cornhusker john draft working revising got pulled work triple lutz may anything distribute late next week office triple lutz rest today tomorrow town th try get something look go make guarantees sandi john griffith enron sandi braband hou ect ect cc subject cornhusker sandi going cornhusker made progress agreement please let know stand thanks john,0
4635,spam,subject notebookplus batteries visit http www computron com deals one stop distributorjebel ali duty free zonedubai uae www computron com latest clearance sale listing contact sales department details please send enquiries dealers emirates net aeor contact via www computron com compaq hewlett packard com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony lots complaints suggestions contact customerservice computron com tel prices u dollars ex works fax jebel ali duty free zone www computron com prices availability subject change usa canada u e without notice receive special offers plain text format reply mail request export email considered spam long include contact information remove instructions message intended dealer resellers somehow gotten list error reason would like removed please reply remove subject line message message sent compliance federal legislation commercial e mail h r section paragraph e bill title iii passed th u congress logos trademarks property respective owners products may exactly shown unsubscribe computron follow link click link copy paste address browser please give atleast hours unsubscription effective,1
2729,ham,subject exxon company usa global sitara please prepare send termination letter tomorrow march referenced deal houston pipe line company renegotiated price interest buying gas evergreen basis understanding need notify within days end delivery period need additional information questions please contact thanks emv,0
3755,spam,subject iso q b f fwd continuous gr f wth pill naturalgain penis enlargement pills expand lengthen enlarge penis inches satisfaction guaranteed money back gain full inches length increase penis width girth stop premature ejaculation produce stronger rock hard erections safe take side effects fast priority fed ex shipping worldwide fedex tracking numbers orders doctor approved recommended pumps surgery exercises money back guarantee free bottle naturalgain worth free male help e book worth click enlarge penis,1
4857,spam,subject r apaliourg iit demokritos gr yx r n n q q,1
1450,ham,subject september production estimate daren fyi bob forwarded robert cotten hou ect pm vance l taylor pm robert cotten hou ect ect cc melissa graves hou ect ect subject september production estimate bob please see attached file estimating wellhead production month september please advised preliminary estimate date received noms september update revisions occur thanks vlt x,0
250,ham,subject ram tackett pictures daren let look weekend love begin forwarded message ram tackett subject pictures date fri feb message id pictures hunter cole pictures jill susan tonya pictures ram jill hunter pictures new house end forwarded message paying much internet juno offers free internet access try today risk free software visit http dl www juno com get tagj,0
1614,ham,subject duplicates sorry duplicate problems lotus notes gary green,0
2945,ham,subject noms actual flow agree nomination eileen ponton david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow nom mcf mmbtu btu,0
5053,spam,subject new cial softtabs save discount drugs save every order number one online retailler dozens medications customers save cents every dollar every time compared industry price yes less quarter price products customers asked including new superviagra soft tabs work minutes next generation sexual improvement wonder drugs far effective viagra half pill last hours get information superviagra http cordoned net cs cheapgeneric key keeping customers satisfied easy ordering online save regular price massive stocks drugs day dispatch fast delivery straight door discrete packaging biggest internet retailler thousands regular customers consultation fee intimate questions examinations appointment prior prescription needed private confidential service please come shop see massive range products available lowest price huge stocks ready day dispatch two million customers wrong see full range http cordoned net cheapgeneric,1
